,Day,Time,Sensor_ID,Hourly_Counts,lat,lon
2083,Sunday,4,10,9.0,-37.81876473,144.94710545
2084,Sunday,4,11,3.0,-37.81564989,144.93970695
2085,Sunday,4,12,8.0,-37.81457987,144.94292398
2086,Sunday,4,13,17.0,-37.81239679,144.95652653
2087,Sunday,4,14,77.0,-37.82011242,144.96291898
2088,Sunday,4,15,65.0,-37.81064378,144.96447132
2089,Sunday,4,16,43.0,-37.81573423,144.96521044
2090,Sunday,4,17,20.0,-37.81362542,144.97323592
2091,Sunday,4,18,10.0,-37.81344861,144.97305354
2092,Sunday,4,19,73.0,-37.81237202,144.96550671
2093,Sunday,4,20,92.0,-37.81172913,144.96824660000001
2094,Sunday,4,21,348.0,-37.81244703,144.96778757
2095,Sunday,4,22,216.0,-37.81786445,144.96506823
2096,Sunday,4,23,37.0,-37.81909256,144.95452749
2097,Sunday,4,24,78.0,-37.81887962,144.95449198
2098,Sunday,4,25,29.0,-37.82401776,144.95604426
2099,Sunday,4,26,81.0,-37.80869542,144.96049404
2100,Sunday,4,27,11.0,-37.80606888,144.95644693
2101,Sunday,4,28,83.0,-37.82129924,144.96879309
2102,Sunday,4,29,28.0,-37.81965808,144.96863453
2103,Sunday,4,30,203.0,-37.81121849,144.96656807
2104,Sunday,4,31,33.0,-37.8016968,144.96658911
2105,Sunday,4,32,150.0,-37.81573742,144.96685718
2106,Sunday,4,33,9.0,-37.81483252,144.97454056
2107,Sunday,4,34,13.0,-37.81537985,144.97415049999998
2108,Sunday,4,35,98.0,-37.82017828,144.96508877
2109,Sunday,4,36,107.0,-37.81652527,144.96121063
2110,Sunday,4,37,9.0,-37.80310271,144.96671452
2111,Sunday,4,38,693.0,-37.81723437,144.96715033
2112,Sunday,4,39,11.0,-37.81379749,144.96995745
2113,Sunday,4,40,15.0,-37.80999341,144.97227588
2114,Sunday,4,41,362.0,-37.81668633,144.96689733
2115,Sunday,4,42,13.0,-37.80008565,144.96386412
2116,Sunday,4,43,4.0,-37.79844525,144.96411782
2117,Sunday,4,44,3.0,-37.79690473,144.96440378
2118,Sunday,4,45,107.0,-37.81414074,144.9660938
2119,Sunday,4,46,2.0,-37.80240719,144.96156731
2120,Sunday,4,47,104.0,-37.81160331,144.96220077
2121,Sunday,4,48,16.0,-37.80631581,144.95866698
2122,Sunday,4,49,31.0,-37.80730067,144.95956055
2123,Sunday,4,50,22.0,-37.79808191,144.96721014
2124,Sunday,4,51,15.0,-37.80841814,144.95906317
2125,Sunday,4,52,68.0,-37.81252157,144.9619401
2126,Sunday,4,53,43.0,-37.8156419,144.965499
2127,Sunday,4,54,11.0,-37.804024,144.963084
2128,Sunday,4,55,94.0,-37.81006172,144.96142335
2129,Sunday,4,56,27.0,-37.81234775,144.96153311
2130,Sunday,4,57,17.0,-37.8176735,144.95025595
2131,Sunday,4,58,52.0,-37.81686074,144.95358075
2132,Sunday,4,59,45.0,-37.80825648,144.96304859
2133,Sunday,4,60,178.0,-37.81668188,144.96689540000003
2134,Sunday,4,61,21.0,-37.80767455,144.96309115
2135,Sunday,5,1,43.0,-37.813494399999996,144.96515324
2136,Sunday,5,2,46.0,-37.81380667,144.96516719
2137,Sunday,5,3,90.0,-37.81101523,144.96429485
2138,Sunday,5,4,146.0,-37.81487988,144.9660878
2139,Sunday,5,5,93.0,-37.81874249,144.96787656
2140,Sunday,5,6,116.0,-37.81911704,144.96558256
2141,Sunday,5,7,46.0,-37.81862929,144.97169395
2142,Sunday,5,8,4.0,-37.82293543,144.94717511
2143,Sunday,5,9,10.0,-37.81982992,144.95102556
2144,Sunday,5,10,8.0,-37.81876473,144.94710545
2145,Sunday,5,11,3.0,-37.81564989,144.93970695
2146,Sunday,5,12,7.0,-37.81457987,144.94292398
2147,Sunday,5,13,12.0,-37.81239679,144.95652653
2148,Sunday,5,14,60.0,-37.82011242,144.96291898
2149,Sunday,5,15,50.0,-37.81064378,144.96447132
2150,Sunday,5,16,30.0,-37.81573423,144.96521044
2151,Sunday,5,17,21.0,-37.81362542,144.97323592
2152,Sunday,5,18,10.0,-37.81344861,144.97305354
2153,Sunday,5,19,39.0,-37.81237202,144.96550671
2154,Sunday,5,20,48.0,-37.81172913,144.96824660000001
2155,Sunday,5,21,189.0,-37.81244703,144.96778757
2156,Sunday,5,22,167.0,-37.81786445,144.96506823
2157,Sunday,5,23,33.0,-37.81909256,144.95452749
2158,Sunday,5,24,77.0,-37.81887962,144.95449198
2159,Sunday,5,25,30.0,-37.82401776,144.95604426
2160,Sunday,5,26,58.0,-37.80869542,144.96049404
2161,Sunday,5,27,10.0,-37.80606888,144.95644693
2162,Sunday,5,28,100.0,-37.82129924,144.96879309
2163,Sunday,5,29,39.0,-37.81965808,144.96863453
2164,Sunday,5,30,150.0,-37.81121849,144.96656807
2165,Sunday,5,31,13.0,-37.8016968,144.96658911
2166,Sunday,5,32,109.0,-37.81573742,144.96685718
2167,Sunday,5,33,13.0,-37.81483252,144.97454056
2168,Sunday,5,34,17.0,-37.81537985,144.97415049999998
2169,Sunday,5,35,90.0,-37.82017828,144.96508877
2170,Sunday,5,36,58.0,-37.81652527,144.96121063
2171,Sunday,5,37,11.0,-37.80310271,144.96671452
2172,Sunday,5,38,519.0,-37.81723437,144.96715033
2173,Sunday,5,39,11.0,-37.81379749,144.96995745
2174,Sunday,5,40,16.0,-37.80999341,144.97227588
2175,Sunday,5,41,334.0,-37.81668633,144.96689733
2176,Sunday,5,42,8.0,-37.80008565,144.96386412
2177,Sunday,5,43,3.0,-37.79844525,144.96411782
2178,Sunday,5,44,2.0,-37.79690473,144.96440378
2179,Sunday,5,45,89.0,-37.81414074,144.9660938
2180,Sunday,5,46,2.0,-37.80240719,144.96156731
2181,Sunday,5,47,88.0,-37.81160331,144.96220077
2182,Sunday,5,48,19.0,-37.80631581,144.95866698
2183,Sunday,5,49,30.0,-37.80730067,144.95956055
2184,Sunday,5,50,10.0,-37.79808191,144.96721014
2185,Sunday,5,51,12.0,-37.80841814,144.95906317
2186,Sunday,5,52,43.0,-37.81252157,144.9619401
2187,Sunday,5,53,36.0,-37.8156419,144.965499
2188,Sunday,5,54,8.0,-37.804024,144.963084
2189,Sunday,5,55,69.0,-37.81006172,144.96142335
2190,Sunday,5,56,19.0,-37.81234775,144.96153311
2191,Sunday,5,57,17.0,-37.8176735,144.95025595
2192,Sunday,5,58,54.0,-37.81686074,144.95358075
2193,Sunday,5,59,32.0,-37.80825648,144.96304859
2194,Sunday,5,60,180.0,-37.81668188,144.96689540000003
2195,Sunday,5,61,26.0,-37.80767455,144.96309115
2196,Sunday,6,1,47.0,-37.813494399999996,144.96515324
2197,Sunday,6,2,45.0,-37.81380667,144.96516719
2198,Sunday,6,3,85.0,-37.81101523,144.96429485
2199,Sunday,6,4,138.0,-37.81487988,144.9660878
2200,Sunday,6,5,127.0,-37.81874249,144.96787656
2201,Sunday,6,6,127.0,-37.81911704,144.96558256
2202,Sunday,6,7,92.0,-37.81862929,144.97169395
2203,Sunday,6,8,14.0,-37.82293543,144.94717511
2204,Sunday,6,9,17.0,-37.81982992,144.95102556
2205,Sunday,6,10,10.0,-37.81876473,144.94710545
2206,Sunday,6,11,7.0,-37.81564989,144.93970695
2207,Sunday,6,12,15.0,-37.81457987,144.94292398
2208,Sunday,6,13,14.0,-37.81239679,144.95652653
2209,Sunday,6,14,68.0,-37.82011242,144.96291898
2210,Sunday,6,15,48.0,-37.81064378,144.96447132
2211,Sunday,6,16,35.0,-37.81573423,144.96521044
2212,Sunday,6,17,24.0,-37.81362542,144.97323592
2213,Sunday,6,18,13.0,-37.81344861,144.97305354
2214,Sunday,6,19,29.0,-37.81237202,144.96550671
2215,Sunday,6,20,38.0,-37.81172913,144.96824660000001
2216,Sunday,6,21,111.0,-37.81244703,144.96778757
2217,Sunday,6,22,203.0,-37.81786445,144.96506823
2218,Sunday,6,23,41.0,-37.81909256,144.95452749
2219,Sunday,6,24,132.0,-37.81887962,144.95449198
2220,Sunday,6,25,64.0,-37.82401776,144.95604426
2221,Sunday,6,26,79.0,-37.80869542,144.96049404
2222,Sunday,6,27,19.0,-37.80606888,144.95644693
2223,Sunday,6,28,166.0,-37.82129924,144.96879309
2224,Sunday,6,29,98.0,-37.81965808,144.96863453
2225,Sunday,6,30,94.0,-37.81121849,144.96656807
2226,Sunday,6,31,15.0,-37.8016968,144.96658911
2227,Sunday,6,32,102.0,-37.81573742,144.96685718
2228,Sunday,6,33,30.0,-37.81483252,144.97454056
2229,Sunday,6,34,31.0,-37.81537985,144.97415049999998
2230,Sunday,6,35,172.0,-37.82017828,144.96508877
2231,Sunday,6,36,25.0,-37.81652527,144.96121063
2232,Sunday,6,37,7.0,-37.80310271,144.96671452
2233,Sunday,6,38,473.0,-37.81723437,144.96715033
2234,Sunday,6,39,20.0,-37.81379749,144.96995745
2235,Sunday,6,40,21.0,-37.80999341,144.97227588
2236,Sunday,6,41,368.0,-37.81668633,144.96689733
2237,Sunday,6,42,14.0,-37.80008565,144.96386412
2238,Sunday,6,43,6.0,-37.79844525,144.96411782
2239,Sunday,6,44,5.0,-37.79690473,144.96440378
2240,Sunday,6,45,113.0,-37.81414074,144.9660938
2241,Sunday,6,46,3.0,-37.80240719,144.96156731
2242,Sunday,6,47,114.0,-37.81160331,144.96220077
2243,Sunday,6,48,35.0,-37.80631581,144.95866698
2244,Sunday,6,49,38.0,-37.80730067,144.95956055
2245,Sunday,6,50,12.0,-37.79808191,144.96721014
2246,Sunday,6,51,21.0,-37.80841814,144.95906317
2247,Sunday,6,52,31.0,-37.81252157,144.9619401
2248,Sunday,6,53,38.0,-37.8156419,144.965499
2249,Sunday,6,54,14.0,-37.804024,144.963084
2250,Sunday,6,55,70.0,-37.81006172,144.96142335
2251,Sunday,6,56,24.0,-37.81234775,144.96153311
2252,Sunday,6,57,28.0,-37.8176735,144.95025595
2253,Sunday,6,58,81.0,-37.81686074,144.95358075
2254,Sunday,6,59,27.0,-37.80825648,144.96304859
2255,Sunday,6,60,285.0,-37.81668188,144.96689540000003
2256,Sunday,6,61,34.0,-37.80767455,144.96309115
2257,Sunday,7,1,74.0,-37.813494399999996,144.96515324
2258,Sunday,7,2,75.0,-37.81380667,144.96516719
2259,Sunday,7,3,142.0,-37.81101523,144.96429485
2260,Sunday,7,4,193.0,-37.81487988,144.9660878
2261,Sunday,7,5,215.0,-37.81874249,144.96787656
2262,Sunday,7,6,218.0,-37.81911704,144.96558256
2263,Sunday,7,7,143.0,-37.81862929,144.97169395
2264,Sunday,7,8,64.0,-37.82293543,144.94717511
2265,Sunday,7,9,35.0,-37.81982992,144.95102556
2266,Sunday,7,10,22.0,-37.81876473,144.94710545
2267,Sunday,7,11,23.0,-37.81564989,144.93970695
2268,Sunday,7,12,72.0,-37.81457987,144.94292398
2269,Sunday,7,13,23.0,-37.81239679,144.95652653
2270,Sunday,7,14,106.0,-37.82011242,144.96291898
2271,Sunday,7,15,70.0,-37.81064378,144.96447132
2272,Sunday,7,16,76.0,-37.81573423,144.96521044
2273,Sunday,7,17,53.0,-37.81362542,144.97323592
2274,Sunday,7,18,28.0,-37.81344861,144.97305354
2275,Sunday,7,19,48.0,-37.81237202,144.96550671
2276,Sunday,7,20,42.0,-37.81172913,144.96824660000001
2277,Sunday,7,21,90.0,-37.81244703,144.96778757
2278,Sunday,7,22,333.0,-37.81786445,144.96506823
2279,Sunday,7,23,73.0,-37.81909256,144.95452749
2280,Sunday,7,24,327.0,-37.81887962,144.95449198
2281,Sunday,7,25,162.0,-37.82401776,144.95604426
2282,Sunday,7,26,173.0,-37.80869542,144.96049404
2283,Sunday,7,27,37.0,-37.80606888,144.95644693
2284,Sunday,7,28,298.0,-37.82129924,144.96879309
2285,Sunday,7,29,201.0,-37.81965808,144.96863453
2286,Sunday,7,30,96.0,-37.81121849,144.96656807
2287,Sunday,7,31,31.0,-37.8016968,144.96658911
2288,Sunday,7,32,166.0,-37.81573742,144.96685718
2289,Sunday,7,33,48.0,-37.81483252,144.97454056
2290,Sunday,7,34,43.0,-37.81537985,144.97415049999998
2291,Sunday,7,35,445.0,-37.82017828,144.96508877
2292,Sunday,7,36,34.0,-37.81652527,144.96121063
2293,Sunday,7,37,14.0,-37.80310271,144.96671452
2294,Sunday,7,38,648.0,-37.81723437,144.96715033
2295,Sunday,7,39,38.0,-37.81379749,144.96995745
2296,Sunday,7,40,35.0,-37.80999341,144.97227588
2297,Sunday,7,41,404.0,-37.81668633,144.96689733
2298,Sunday,7,42,27.0,-37.80008565,144.96386412
2299,Sunday,7,43,16.0,-37.79844525,144.96411782
2300,Sunday,7,44,14.0,-37.79690473,144.96440378
2301,Sunday,7,45,138.0,-37.81414074,144.9660938
2302,Sunday,7,46,10.0,-37.80240719,144.96156731
2303,Sunday,7,47,188.0,-37.81160331,144.96220077
2304,Sunday,7,48,72.0,-37.80631581,144.95866698
2305,Sunday,7,49,68.0,-37.80730067,144.95956055
2306,Sunday,7,50,27.0,-37.79808191,144.96721014
2307,Sunday,7,51,37.0,-37.80841814,144.95906317
2308,Sunday,7,52,54.0,-37.81252157,144.9619401
2309,Sunday,7,53,77.0,-37.8156419,144.965499
2310,Sunday,7,54,28.0,-37.804024,144.963084
2311,Sunday,7,55,128.0,-37.81006172,144.96142335
2312,Sunday,7,56,55.0,-37.81234775,144.96153311
2313,Sunday,7,57,73.0,-37.8176735,144.95025595
2314,Sunday,7,58,162.0,-37.81686074,144.95358075
2315,Sunday,7,59,34.0,-37.80825648,144.96304859
2316,Sunday,7,60,300.0,-37.81668188,144.96689540000003
2317,Sunday,7,61,58.0,-37.80767455,144.96309115
2318,Sunday,8,1,177.0,-37.813494399999996,144.96515324
2319,Sunday,8,2,177.0,-37.81380667,144.96516719
2320,Sunday,8,3,280.0,-37.81101523,144.96429485
2321,Sunday,8,4,348.0,-37.81487988,144.9660878
2322,Sunday,8,5,415.0,-37.81874249,144.96787656
2323,Sunday,8,6,394.0,-37.81911704,144.96558256
2324,Sunday,8,7,334.0,-37.81862929,144.97169395
2325,Sunday,8,8,86.0,-37.82293543,144.94717511
2326,Sunday,8,9,67.0,-37.81982992,144.95102556
2327,Sunday,8,10,41.0,-37.81876473,144.94710545
2328,Sunday,8,11,68.0,-37.81564989,144.93970695
2329,Sunday,8,12,125.0,-37.81457987,144.94292398
2330,Sunday,8,13,52.0,-37.81239679,144.95652653
2331,Sunday,8,14,167.0,-37.82011242,144.96291898
2332,Sunday,8,15,133.0,-37.81064378,144.96447132
2333,Sunday,8,16,170.0,-37.81573423,144.96521044
2334,Sunday,8,17,110.0,-37.81362542,144.97323592
2335,Sunday,8,18,54.0,-37.81344861,144.97305354
2336,Sunday,8,19,100.0,-37.81237202,144.96550671
2337,Sunday,8,20,56.0,-37.81172913,144.96824660000001
2338,Sunday,8,21,116.0,-37.81244703,144.96778757
2339,Sunday,8,22,573.0,-37.81786445,144.96506823
2340,Sunday,8,23,134.0,-37.81909256,144.95452749
2341,Sunday,8,24,530.0,-37.81887962,144.95449198
2342,Sunday,8,25,284.0,-37.82401776,144.95604426
2343,Sunday,8,26,346.0,-37.80869542,144.96049404
2344,Sunday,8,27,82.0,-37.80606888,144.95644693
2345,Sunday,8,28,532.0,-37.82129924,144.96879309
2346,Sunday,8,29,490.0,-37.81965808,144.96863453
2347,Sunday,8,30,130.0,-37.81121849,144.96656807
2348,Sunday,8,31,60.0,-37.8016968,144.96658911
2349,Sunday,8,32,312.0,-37.81573742,144.96685718
2350,Sunday,8,33,67.0,-37.81483252,144.97454056
2351,Sunday,8,34,74.0,-37.81537985,144.97415049999998
2352,Sunday,8,35,719.0,-37.82017828,144.96508877
2353,Sunday,8,36,67.0,-37.81652527,144.96121063
2354,Sunday,8,37,37.0,-37.80310271,144.96671452
2355,Sunday,8,38,949.0,-37.81723437,144.96715033
2356,Sunday,8,39,84.0,-37.81379749,144.96995745
2357,Sunday,8,40,75.0,-37.80999341,144.97227588
2358,Sunday,8,41,595.0,-37.81668633,144.96689733
2359,Sunday,8,42,57.0,-37.80008565,144.96386412
2360,Sunday,8,43,43.0,-37.79844525,144.96411782
2361,Sunday,8,44,34.0,-37.79690473,144.96440378
2362,Sunday,8,45,238.0,-37.81414074,144.9660938
2363,Sunday,8,46,25.0,-37.80240719,144.96156731
2364,Sunday,8,47,309.0,-37.81160331,144.96220077
2365,Sunday,8,48,139.0,-37.80631581,144.95866698
2366,Sunday,8,49,132.0,-37.80730067,144.95956055
2367,Sunday,8,50,61.0,-37.79808191,144.96721014
2368,Sunday,8,51,71.0,-37.80841814,144.95906317
2369,Sunday,8,52,109.0,-37.81252157,144.9619401
2370,Sunday,8,53,176.0,-37.8156419,144.965499
2371,Sunday,8,54,53.0,-37.804024,144.963084
2372,Sunday,8,55,291.0,-37.81006172,144.96142335
2373,Sunday,8,56,118.0,-37.81234775,144.96153311
2374,Sunday,8,57,260.0,-37.8176735,144.95025595
2375,Sunday,8,58,266.0,-37.81686074,144.95358075
2376,Sunday,8,59,94.0,-37.80825648,144.96304859
2377,Sunday,8,60,510.0,-37.81668188,144.96689540000003
2378,Sunday,8,61,127.0,-37.80767455,144.96309115
2379,Sunday,9,1,541.0,-37.813494399999996,144.96515324
2380,Sunday,9,2,516.0,-37.81380667,144.96516719
2381,Sunday,9,3,491.0,-37.81101523,144.96429485
2382,Sunday,9,4,742.0,-37.81487988,144.9660878
2383,Sunday,9,5,693.0,-37.81874249,144.96787656
2384,Sunday,9,6,646.0,-37.81911704,144.96558256
2385,Sunday,9,7,491.0,-37.81862929,144.97169395
2386,Sunday,9,8,115.0,-37.82293543,144.94717511
2387,Sunday,9,9,103.0,-37.81982992,144.95102556
2388,Sunday,9,10,67.0,-37.81876473,144.94710545
2389,Sunday,9,11,174.0,-37.81564989,144.93970695
2390,Sunday,9,12,259.0,-37.81457987,144.94292398
2391,Sunday,9,13,73.0,-37.81239679,144.95652653
2392,Sunday,9,14,266.0,-37.82011242,144.96291898
2393,Sunday,9,15,267.0,-37.81064378,144.96447132
2394,Sunday,9,16,423.0,-37.81573423,144.96521044
2395,Sunday,9,17,167.0,-37.81362542,144.97323592
2396,Sunday,9,18,100.0,-37.81344861,144.97305354
2397,Sunday,9,19,165.0,-37.81237202,144.96550671
2398,Sunday,9,20,137.0,-37.81172913,144.96824660000001
2399,Sunday,9,21,217.0,-37.81244703,144.96778757
2400,Sunday,9,22,966.0,-37.81786445,144.96506823
2401,Sunday,9,23,209.0,-37.81909256,144.95452749
2402,Sunday,9,24,724.0,-37.81887962,144.95449198
2403,Sunday,9,25,506.0,-37.82401776,144.95604426
2404,Sunday,9,26,673.0,-37.80869542,144.96049404
2405,Sunday,9,27,167.0,-37.80606888,144.95644693
2406,Sunday,9,28,906.0,-37.82129924,144.96879309
2407,Sunday,9,29,600.0,-37.81965808,144.96863453
2408,Sunday,9,30,225.0,-37.81121849,144.96656807
2409,Sunday,9,31,122.0,-37.8016968,144.96658911
2410,Sunday,9,32,589.0,-37.81573742,144.96685718
2411,Sunday,9,33,99.0,-37.81483252,144.97454056
2412,Sunday,9,34,121.0,-37.81537985,144.97415049999998
2413,Sunday,9,35,1213.0,-37.82017828,144.96508877
2414,Sunday,9,36,114.0,-37.81652527,144.96121063
2415,Sunday,9,37,83.0,-37.80310271,144.96671452
2416,Sunday,9,38,1516.0,-37.81723437,144.96715033
2417,Sunday,9,39,137.0,-37.81379749,144.96995745
2418,Sunday,9,40,130.0,-37.80999341,144.97227588
2419,Sunday,9,41,1101.0,-37.81668633,144.96689733
2420,Sunday,9,42,100.0,-37.80008565,144.96386412
2421,Sunday,9,43,78.0,-37.79844525,144.96411782
2422,Sunday,9,44,60.0,-37.79690473,144.96440378
2423,Sunday,9,45,408.0,-37.81414074,144.9660938
2424,Sunday,9,46,51.0,-37.80240719,144.96156731
2425,Sunday,9,47,650.0,-37.81160331,144.96220077
2426,Sunday,9,48,282.0,-37.80631581,144.95866698
2427,Sunday,9,49,282.0,-37.80730067,144.95956055
2428,Sunday,9,50,130.0,-37.79808191,144.96721014
2429,Sunday,9,51,140.0,-37.80841814,144.95906317
2430,Sunday,9,52,221.0,-37.81252157,144.9619401
2431,Sunday,9,53,389.0,-37.8156419,144.965499
2432,Sunday,9,54,88.0,-37.804024,144.963084
2433,Sunday,9,55,577.0,-37.81006172,144.96142335
2434,Sunday,9,56,202.0,-37.81234775,144.96153311
2435,Sunday,9,57,282.0,-37.8176735,144.95025595
2436,Sunday,9,58,460.0,-37.81686074,144.95358075
2437,Sunday,9,59,231.0,-37.80825648,144.96304859
2438,Sunday,9,60,878.0,-37.81668188,144.96689540000003
2439,Sunday,9,61,223.0,-37.80767455,144.96309115
2440,Thursday,0,1,254.0,-37.813494399999996,144.96515324
2441,Thursday,0,2,267.0,-37.81380667,144.96516719
2442,Thursday,0,3,403.0,-37.81101523,144.96429485
2443,Thursday,0,4,473.0,-37.81487988,144.9660878
2444,Thursday,0,5,295.0,-37.81874249,144.96787656
2445,Thursday,0,6,365.0,-37.81911704,144.96558256
2446,Thursday,0,7,49.0,-37.81862929,144.97169395
2447,Thursday,0,8,29.0,-37.82293543,144.94717511
2448,Thursday,0,9,111.0,-37.81982992,144.95102556
2449,Thursday,0,10,70.0,-37.81876473,144.94710545
2450,Thursday,0,11,22.0,-37.81564989,144.93970695
2451,Thursday,0,12,43.0,-37.81457987,144.94292398
2452,Thursday,0,13,258.0,-37.81239679,144.95652653
2453,Thursday,0,14,122.0,-37.82011242,144.96291898
2454,Thursday,0,15,228.0,-37.81064378,144.96447132
2455,Thursday,0,16,277.0,-37.81573423,144.96521044
2456,Thursday,0,17,152.0,-37.81362542,144.97323592
2457,Thursday,0,18,105.0,-37.81344861,144.97305354
2458,Thursday,0,19,131.0,-37.81237202,144.96550671
2459,Thursday,0,20,87.0,-37.81172913,144.96824660000001
2460,Thursday,0,21,220.0,-37.81244703,144.96778757
2461,Thursday,0,22,247.0,-37.81786445,144.96506823
2462,Thursday,0,23,41.0,-37.81909256,144.95452749
2463,Thursday,0,24,110.0,-37.81887962,144.95449198
2464,Thursday,0,25,62.0,-37.82401776,144.95604426
2465,Thursday,0,26,124.0,-37.80869542,144.96049404
2466,Thursday,0,27,24.0,-37.80606888,144.95644693
2467,Thursday,0,28,86.0,-37.82129924,144.96879309
2468,Thursday,0,29,43.0,-37.81965808,144.96863453
2469,Thursday,0,30,177.0,-37.81121849,144.96656807
2470,Thursday,0,31,74.0,-37.8016968,144.96658911
2471,Thursday,0,32,173.0,-37.81573742,144.96685718
2472,Thursday,0,33,16.0,-37.81483252,144.97454056
2473,Thursday,0,34,26.0,-37.81537985,144.97415049999998
2474,Thursday,0,35,244.0,-37.82017828,144.96508877
2475,Thursday,0,36,46.0,-37.81652527,144.96121063
2476,Thursday,0,37,19.0,-37.80310271,144.96671452
2477,Thursday,0,38,531.0,-37.81723437,144.96715033
2478,Thursday,0,39,23.0,-37.81379749,144.96995745
2479,Thursday,0,40,26.0,-37.80999341,144.97227588
2480,Thursday,0,41,324.0,-37.81668633,144.96689733
2481,Thursday,0,42,48.0,-37.80008565,144.96386412
2482,Thursday,0,43,25.0,-37.79844525,144.96411782
2483,Thursday,0,44,19.0,-37.79690473,144.96440378
2484,Thursday,0,45,116.0,-37.81414074,144.9660938
2485,Thursday,0,46,11.0,-37.80240719,144.96156731
2486,Thursday,0,47,141.0,-37.81160331,144.96220077
2487,Thursday,0,48,36.0,-37.80631581,144.95866698
2488,Thursday,0,49,62.0,-37.80730067,144.95956055
2489,Thursday,0,50,49.0,-37.79808191,144.96721014
2490,Thursday,0,51,33.0,-37.80841814,144.95906317
2491,Thursday,0,52,52.0,-37.81252157,144.9619401
2492,Thursday,0,53,50.0,-37.8156419,144.965499
2493,Thursday,0,54,31.0,-37.804024,144.963084
2494,Thursday,0,55,160.0,-37.81006172,144.96142335
2495,Thursday,0,56,43.0,-37.81234775,144.96153311
2496,Thursday,0,57,29.0,-37.8176735,144.95025595
2497,Thursday,0,58,98.0,-37.81686074,144.95358075
2498,Thursday,0,59,78.0,-37.80825648,144.96304859
2499,Thursday,0,60,232.0,-37.81668188,144.96689540000003
2500,Thursday,0,61,45.0,-37.80767455,144.96309115
2501,Thursday,1,1,41.0,-37.813494399999996,144.96515324
2502,Thursday,1,2,40.0,-37.81380667,144.96516719
2503,Thursday,1,3,121.0,-37.81101523,144.96429485
2504,Thursday,1,4,115.0,-37.81487988,144.9660878
2505,Thursday,1,5,63.0,-37.81874249,144.96787656
2506,Thursday,1,6,70.0,-37.81911704,144.96558256
2507,Thursday,1,7,29.0,-37.81862929,144.97169395
2508,Thursday,1,8,4.0,-37.82293543,144.94717511
2509,Thursday,1,9,8.0,-37.81982992,144.95102556
2510,Thursday,1,10,6.0,-37.81876473,144.94710545
2511,Thursday,1,11,6.0,-37.81564989,144.93970695
2512,Thursday,1,12,10.0,-37.81457987,144.94292398
2513,Thursday,1,13,15.0,-37.81239679,144.95652653
2514,Thursday,1,14,28.0,-37.82011242,144.96291898
2515,Thursday,1,15,57.0,-37.81064378,144.96447132
2516,Thursday,1,16,21.0,-37.81573423,144.96521044
2517,Thursday,1,17,18.0,-37.81362542,144.97323592
2518,Thursday,1,18,8.0,-37.81344861,144.97305354
2519,Thursday,1,19,78.0,-37.81237202,144.96550671
2520,Thursday,1,20,46.0,-37.81172913,144.96824660000001
2521,Thursday,1,21,141.0,-37.81244703,144.96778757
2522,Thursday,1,22,111.0,-37.81786445,144.96506823
2523,Thursday,1,23,21.0,-37.81909256,144.95452749
2524,Thursday,1,24,36.0,-37.81887962,144.95449198
2525,Thursday,1,25,38.0,-37.82401776,144.95604426
2526,Thursday,1,26,79.0,-37.80869542,144.96049404
2527,Thursday,1,27,12.0,-37.80606888,144.95644693
2528,Thursday,1,28,39.0,-37.82129924,144.96879309
2529,Thursday,1,29,22.0,-37.81965808,144.96863453
2530,Thursday,1,30,119.0,-37.81121849,144.96656807
2531,Thursday,1,31,36.0,-37.8016968,144.96658911
2532,Thursday,1,32,83.0,-37.81573742,144.96685718
2533,Thursday,1,33,6.0,-37.81483252,144.97454056
2534,Thursday,1,34,11.0,-37.81537985,144.97415049999998
2535,Thursday,1,35,106.0,-37.82017828,144.96508877
2536,Thursday,1,36,28.0,-37.81652527,144.96121063
2537,Thursday,1,37,12.0,-37.80310271,144.96671452
2538,Thursday,1,38,254.0,-37.81723437,144.96715033
2539,Thursday,1,39,10.0,-37.81379749,144.96995745
2540,Thursday,1,40,12.0,-37.80999341,144.97227588
2541,Thursday,1,41,136.0,-37.81668633,144.96689733
2542,Thursday,1,42,33.0,-37.80008565,144.96386412
2543,Thursday,1,43,17.0,-37.79844525,144.96411782
2544,Thursday,1,44,14.0,-37.79690473,144.96440378
2545,Thursday,1,45,60.0,-37.81414074,144.9660938
2546,Thursday,1,46,4.0,-37.80240719,144.96156731
2547,Thursday,1,47,81.0,-37.81160331,144.96220077
2548,Thursday,1,48,18.0,-37.80631581,144.95866698
2549,Thursday,1,49,47.0,-37.80730067,144.95956055
2550,Thursday,1,50,26.0,-37.79808191,144.96721014
2551,Thursday,1,51,22.0,-37.80841814,144.95906317
2552,Thursday,1,52,34.0,-37.81252157,144.9619401
2553,Thursday,1,53,27.0,-37.8156419,144.965499
2554,Thursday,1,54,20.0,-37.804024,144.963084
2555,Thursday,1,55,85.0,-37.81006172,144.96142335
2556,Thursday,1,56,26.0,-37.81234775,144.96153311
2557,Thursday,1,57,13.0,-37.8176735,144.95025595
2558,Thursday,1,58,55.0,-37.81686074,144.95358075
2559,Thursday,1,59,43.0,-37.80825648,144.96304859
2560,Thursday,1,60,104.0,-37.81668188,144.96689540000003
2561,Thursday,1,61,24.0,-37.80767455,144.96309115
2562,Thursday,2,1,25.0,-37.813494399999996,144.96515324
