Day,Time,Sensor_ID,Hourly_Counts
Sunday,05:00:00,17,21.0
Sunday,05:00:00,18,10.0
Sunday,05:00:00,19,39.0
Sunday,05:00:00,20,48.0
Sunday,05:00:00,21,189.0
Sunday,05:00:00,22,167.0
Sunday,05:00:00,23,33.0
Sunday,05:00:00,24,77.0
Sunday,05:00:00,25,30.0
Sunday,05:00:00,26,58.0
Sunday,05:00:00,27,10.0
Sunday,05:00:00,28,100.0
Sunday,05:00:00,29,39.0
Sunday,05:00:00,30,150.0
Sunday,05:00:00,31,13.0
Sunday,05:00:00,32,109.0
Sunday,05:00:00,33,13.0
Sunday,05:00:00,34,17.0
Sunday,05:00:00,35,90.0
Sunday,05:00:00,36,58.0
Sunday,05:00:00,37,11.0
Sunday,05:00:00,38,519.0
Sunday,05:00:00,39,11.0
Sunday,05:00:00,40,16.0
Sunday,05:00:00,41,334.0
Sunday,05:00:00,42,8.0
Sunday,05:00:00,43,3.0
Sunday,05:00:00,44,2.0
Sunday,05:00:00,45,89.0
Sunday,05:00:00,46,2.0
Sunday,05:00:00,47,88.0
Sunday,05:00:00,48,19.0
Sunday,05:00:00,49,30.0
Sunday,05:00:00,50,10.0
Sunday,05:00:00,51,12.0
Sunday,05:00:00,52,43.0
Sunday,05:00:00,53,36.0
Sunday,05:00:00,54,8.0
Sunday,05:00:00,55,69.0
Sunday,05:00:00,56,19.0
Sunday,05:00:00,57,17.0
Sunday,05:00:00,58,54.0
Sunday,05:00:00,59,32.0
Sunday,05:00:00,60,180.0
Sunday,05:00:00,61,26.0
Sunday,06:00:00,1,47.0
Sunday,06:00:00,2,45.0
Sunday,06:00:00,3,85.0
Sunday,06:00:00,4,138.0
Sunday,06:00:00,5,127.0
Sunday,06:00:00,6,127.0
Sunday,06:00:00,7,92.0
Sunday,06:00:00,8,14.0
Sunday,06:00:00,9,17.0
Sunday,06:00:00,10,10.0
Sunday,06:00:00,11,7.0
Sunday,06:00:00,12,15.0
Sunday,06:00:00,13,14.0
Sunday,06:00:00,14,68.0
Sunday,06:00:00,15,48.0
Sunday,06:00:00,16,35.0
Sunday,06:00:00,17,24.0
Sunday,06:00:00,18,13.0
Sunday,06:00:00,19,29.0
Sunday,06:00:00,20,38.0
Sunday,06:00:00,21,111.0
Sunday,06:00:00,22,203.0
Sunday,06:00:00,23,41.0
Sunday,06:00:00,24,132.0
Sunday,06:00:00,25,64.0
Sunday,06:00:00,26,79.0
Sunday,06:00:00,27,19.0
Sunday,06:00:00,28,166.0
Sunday,06:00:00,29,98.0
Sunday,06:00:00,30,94.0
Sunday,06:00:00,31,15.0
Sunday,06:00:00,32,102.0
Sunday,06:00:00,33,30.0
Sunday,06:00:00,34,31.0
Sunday,06:00:00,35,172.0
Sunday,06:00:00,36,25.0
Sunday,06:00:00,37,7.0
Sunday,06:00:00,38,473.0
Sunday,06:00:00,39,20.0
Sunday,06:00:00,40,21.0
Sunday,06:00:00,41,368.0
Sunday,06:00:00,42,14.0
Sunday,06:00:00,43,6.0
Sunday,06:00:00,44,5.0
Sunday,06:00:00,45,113.0
Sunday,06:00:00,46,3.0
Sunday,06:00:00,47,114.0
Sunday,06:00:00,48,35.0
Sunday,06:00:00,49,38.0
Sunday,06:00:00,50,12.0
Sunday,06:00:00,51,21.0
Sunday,06:00:00,52,31.0
Sunday,06:00:00,53,38.0
Sunday,06:00:00,54,14.0
Sunday,06:00:00,55,70.0
Sunday,06:00:00,56,24.0
Sunday,06:00:00,57,28.0
Sunday,06:00:00,58,81.0
Sunday,06:00:00,59,27.0
Sunday,06:00:00,60,285.0
Sunday,06:00:00,61,34.0
Sunday,07:00:00,1,74.0
Sunday,07:00:00,2,75.0
Sunday,07:00:00,3,142.0
Sunday,07:00:00,4,193.0
Sunday,07:00:00,5,215.0
Sunday,07:00:00,6,218.0
Sunday,07:00:00,7,143.0
Sunday,07:00:00,8,64.0
Sunday,07:00:00,9,35.0
Sunday,07:00:00,10,22.0
Sunday,07:00:00,11,23.0
Sunday,07:00:00,12,72.0
Sunday,07:00:00,13,23.0
Sunday,07:00:00,14,106.0
Sunday,07:00:00,15,70.0
Sunday,07:00:00,16,76.0
Sunday,07:00:00,17,53.0
Sunday,07:00:00,18,28.0
Sunday,07:00:00,19,48.0
Sunday,07:00:00,20,42.0
Sunday,07:00:00,21,90.0
Sunday,07:00:00,22,333.0
Sunday,07:00:00,23,73.0
Sunday,07:00:00,24,327.0
Sunday,07:00:00,25,162.0
Sunday,07:00:00,26,173.0
Sunday,07:00:00,27,37.0
Sunday,07:00:00,28,298.0
Sunday,07:00:00,29,201.0
Sunday,07:00:00,30,96.0
Sunday,07:00:00,31,31.0
Sunday,07:00:00,32,166.0
Sunday,07:00:00,33,48.0
Sunday,07:00:00,34,43.0
Sunday,07:00:00,35,445.0
Sunday,07:00:00,36,34.0
Sunday,07:00:00,37,14.0
Sunday,07:00:00,38,648.0
Sunday,07:00:00,39,38.0
Sunday,07:00:00,40,35.0
Sunday,07:00:00,41,404.0
Sunday,07:00:00,42,27.0
Sunday,07:00:00,43,16.0
Sunday,07:00:00,44,14.0
Sunday,07:00:00,45,138.0
Sunday,07:00:00,46,10.0
Sunday,07:00:00,47,188.0
Sunday,07:00:00,48,72.0
Sunday,07:00:00,49,68.0
Sunday,07:00:00,50,27.0
Sunday,07:00:00,51,37.0
Sunday,07:00:00,52,54.0
Sunday,07:00:00,53,77.0
Sunday,07:00:00,54,28.0
Sunday,07:00:00,55,128.0
Sunday,07:00:00,56,55.0
Sunday,07:00:00,57,73.0
Sunday,07:00:00,58,162.0
Sunday,07:00:00,59,34.0
Sunday,07:00:00,60,300.0
Sunday,07:00:00,61,58.0
Sunday,08:00:00,1,177.0
Sunday,08:00:00,2,177.0
Sunday,08:00:00,3,280.0
Sunday,08:00:00,4,348.0
Sunday,08:00:00,5,415.0
Sunday,08:00:00,6,394.0
Sunday,08:00:00,7,334.0
Sunday,08:00:00,8,86.0
Sunday,08:00:00,9,67.0
Sunday,08:00:00,10,41.0
Sunday,08:00:00,11,68.0
Sunday,08:00:00,12,125.0
Sunday,08:00:00,13,52.0
Sunday,08:00:00,14,167.0
Sunday,08:00:00,15,133.0
Sunday,08:00:00,16,170.0
Sunday,08:00:00,17,110.0
Sunday,08:00:00,18,54.0
Sunday,08:00:00,19,100.0
Sunday,08:00:00,20,56.0
Sunday,08:00:00,21,116.0
Sunday,08:00:00,22,573.0
Sunday,08:00:00,23,134.0
Sunday,08:00:00,24,530.0
Sunday,08:00:00,25,284.0
Sunday,08:00:00,26,346.0
Sunday,08:00:00,27,82.0
Sunday,08:00:00,28,532.0
Sunday,08:00:00,29,490.0
Sunday,08:00:00,30,130.0
Sunday,08:00:00,31,60.0
Sunday,08:00:00,32,312.0
Sunday,08:00:00,33,67.0
Sunday,08:00:00,34,74.0
Sunday,08:00:00,35,719.0
Sunday,08:00:00,36,67.0
Sunday,08:00:00,37,37.0
Sunday,08:00:00,38,949.0
Sunday,08:00:00,39,84.0
Sunday,08:00:00,40,75.0
Sunday,08:00:00,41,595.0
Sunday,08:00:00,42,57.0
Sunday,08:00:00,43,43.0
Sunday,08:00:00,44,34.0
Sunday,08:00:00,45,238.0
Sunday,08:00:00,46,25.0
Sunday,08:00:00,47,309.0
Sunday,08:00:00,48,139.0
Sunday,08:00:00,49,132.0
Sunday,08:00:00,50,61.0
Sunday,08:00:00,51,71.0
Sunday,08:00:00,52,109.0
Sunday,08:00:00,53,176.0
Sunday,08:00:00,54,53.0
Sunday,08:00:00,55,291.0
Sunday,08:00:00,56,118.0
Sunday,08:00:00,57,260.0
Sunday,08:00:00,58,266.0
Sunday,08:00:00,59,94.0
Sunday,08:00:00,60,510.0
Sunday,08:00:00,61,127.0
Sunday,09:00:00,1,541.0
Sunday,09:00:00,2,516.0
Sunday,09:00:00,3,491.0
Sunday,09:00:00,4,742.0
Sunday,09:00:00,5,693.0
Sunday,09:00:00,6,646.0
Sunday,09:00:00,7,491.0
Sunday,09:00:00,8,115.0
Sunday,09:00:00,9,103.0
Sunday,09:00:00,10,67.0
Sunday,09:00:00,11,174.0
Sunday,09:00:00,12,259.0
Sunday,09:00:00,13,73.0
Sunday,09:00:00,14,266.0
Sunday,09:00:00,15,267.0
Sunday,09:00:00,16,423.0
Sunday,09:00:00,17,167.0
Sunday,09:00:00,18,100.0
Sunday,09:00:00,19,165.0
Sunday,09:00:00,20,137.0
Sunday,09:00:00,21,217.0
Sunday,09:00:00,22,966.0
Sunday,09:00:00,23,209.0
Sunday,09:00:00,24,724.0
Sunday,09:00:00,25,506.0
Sunday,09:00:00,26,673.0
Sunday,09:00:00,27,167.0
Sunday,09:00:00,28,906.0
Sunday,09:00:00,29,600.0
Sunday,09:00:00,30,225.0
Sunday,09:00:00,31,122.0
Sunday,09:00:00,32,589.0
Sunday,09:00:00,33,99.0
Sunday,09:00:00,34,121.0
Sunday,09:00:00,35,1213.0
Sunday,09:00:00,36,114.0
Sunday,09:00:00,37,83.0
Sunday,09:00:00,38,1516.0
Sunday,09:00:00,39,137.0
Sunday,09:00:00,40,130.0
Sunday,09:00:00,41,1101.0
Sunday,09:00:00,42,100.0
Sunday,09:00:00,43,78.0
Sunday,09:00:00,44,60.0
Sunday,09:00:00,45,408.0
Sunday,09:00:00,46,51.0
Sunday,09:00:00,47,650.0
Sunday,09:00:00,48,282.0
Sunday,09:00:00,49,282.0
Sunday,09:00:00,50,130.0
Sunday,09:00:00,51,140.0
Sunday,09:00:00,52,221.0
Sunday,09:00:00,53,389.0
Sunday,09:00:00,54,88.0
Sunday,09:00:00,55,577.0
Sunday,09:00:00,56,202.0
Sunday,09:00:00,57,282.0
Sunday,09:00:00,58,460.0
Sunday,09:00:00,59,231.0
Sunday,09:00:00,60,878.0
Sunday,09:00:00,61,223.0
Sunday,10:00:00,1,1142.0
Sunday,10:00:00,2,1175.0
Sunday,10:00:00,3,827.0
Sunday,10:00:00,4,1379.0
Sunday,10:00:00,5,1265.0
Sunday,10:00:00,6,974.0
Sunday,10:00:00,7,617.0
Sunday,10:00:00,8,155.0
Sunday,10:00:00,9,124.0
Sunday,10:00:00,10,91.0
Sunday,10:00:00,11,328.0
Sunday,10:00:00,12,450.0
Sunday,10:00:00,13,91.0
Sunday,10:00:00,14,368.0
Sunday,10:00:00,15,529.0
Sunday,10:00:00,16,820.0
Sunday,10:00:00,17,230.0
Sunday,10:00:00,18,123.0
Sunday,10:00:00,19,380.0
Sunday,10:00:00,20,305.0
Sunday,10:00:00,21,385.0
Sunday,10:00:00,22,1396.0
Sunday,10:00:00,23,257.0
Sunday,10:00:00,24,939.0
Sunday,10:00:00,25,784.0
Sunday,10:00:00,26,1060.0
Sunday,10:00:00,27,277.0
Sunday,10:00:00,28,1523.0
Sunday,10:00:00,29,785.0
Sunday,10:00:00,30,391.0
Sunday,10:00:00,31,204.0
Sunday,10:00:00,32,1013.0
Sunday,10:00:00,33,115.0
Sunday,10:00:00,34,167.0
Sunday,10:00:00,35,1790.0
Sunday,10:00:00,36,157.0
Sunday,10:00:00,37,122.0
Sunday,10:00:00,38,2315.0
Sunday,10:00:00,39,145.0
Sunday,10:00:00,40,198.0
Sunday,10:00:00,41,1821.0
Sunday,10:00:00,42,144.0
Sunday,10:00:00,43,107.0
Sunday,10:00:00,44,80.0
Sunday,10:00:00,45,725.0
Sunday,10:00:00,46,83.0
Sunday,10:00:00,47,1018.0
Sunday,10:00:00,48,494.0
Sunday,10:00:00,49,469.0
Sunday,10:00:00,50,249.0
Sunday,10:00:00,51,206.0
Sunday,10:00:00,52,346.0
Sunday,10:00:00,53,738.0
Sunday,10:00:00,54,122.0
Sunday,10:00:00,55,870.0
Sunday,10:00:00,56,340.0
Sunday,10:00:00,57,387.0
Sunday,10:00:00,58,713.0
Sunday,10:00:00,59,304.0
Sunday,10:00:00,60,1483.0
Sunday,10:00:00,61,342.0
Sunday,11:00:00,1,1814.0
Sunday,11:00:00,2,1858.0
Sunday,11:00:00,3,1250.0
Sunday,11:00:00,4,2054.0
Sunday,11:00:00,5,1790.0
Sunday,11:00:00,6,1273.0
Sunday,11:00:00,7,742.0
Sunday,11:00:00,8,193.0
Sunday,11:00:00,9,120.0
Sunday,11:00:00,10,93.0
Sunday,11:00:00,11,394.0
Sunday,11:00:00,12,511.0
Sunday,11:00:00,13,98.0
Sunday,11:00:00,14,455.0
Sunday,11:00:00,15,821.0
Sunday,11:00:00,16,1111.0
Sunday,11:00:00,17,276.0
Sunday,11:00:00,18,138.0
Sunday,11:00:00,19,704.0
Sunday,11:00:00,20,514.0
Sunday,11:00:00,21,598.0
Sunday,11:00:00,22,1768.0
Sunday,11:00:00,23,253.0
Sunday,11:00:00,24,992.0
Sunday,11:00:00,25,1012.0
Sunday,11:00:00,26,1383.0
Sunday,11:00:00,27,348.0
Sunday,11:00:00,28,1980.0
Sunday,11:00:00,29,1016.0
Sunday,11:00:00,30,560.0
Sunday,11:00:00,31,301.0
Sunday,11:00:00,32,1486.0
Sunday,11:00:00,33,123.0
Sunday,11:00:00,34,195.0
Sunday,11:00:00,35,2332.0
Sunday,11:00:00,36,169.0
Sunday,11:00:00,37,185.0
Sunday,11:00:00,38,3226.0
Sunday,11:00:00,39,141.0
Sunday,11:00:00,40,265.0
Sunday,11:00:00,41,2523.0
Sunday,11:00:00,42,182.0
Sunday,11:00:00,43,134.0
Sunday,11:00:00,44,101.0
Sunday,11:00:00,45,1048.0
Sunday,11:00:00,46,86.0
Sunday,11:00:00,47,1274.0
Sunday,11:00:00,48,674.0
Sunday,11:00:00,49,634.0
Sunday,11:00:00,50,338.0
Sunday,11:00:00,51,267.0
Sunday,11:00:00,52,443.0
Sunday,11:00:00,53,1039.0
Sunday,11:00:00,54,125.0
Sunday,11:00:00,55,1038.0
Sunday,11:00:00,56,439.0
Sunday,11:00:00,57,638.0
Sunday,11:00:00,58,804.0
Sunday,11:00:00,59,361.0
Sunday,11:00:00,60,2068.0
Sunday,11:00:00,61,453.0
Sunday,12:00:00,1,2368.0
Sunday,12:00:00,2,2340.0
Sunday,12:00:00,3,1862.0
Sunday,12:00:00,4,2600.0
Sunday,12:00:00,5,2135.0
Sunday,12:00:00,6,1451.0
Sunday,12:00:00,7,911.0
Sunday,12:00:00,8,215.0
Sunday,12:00:00,9,118.0
Sunday,12:00:00,10,101.0
Sunday,12:00:00,11,474.0
Sunday,12:00:00,12,644.0
Sunday,12:00:00,13,104.0
Sunday,12:00:00,14,486.0
Sunday,12:00:00,15,1175.0
Sunday,12:00:00,16,1274.0
Sunday,12:00:00,17,339.0
Sunday,12:00:00,18,162.0
Sunday,12:00:00,19,1163.0
Sunday,12:00:00,20,781.0
Sunday,12:00:00,21,854.0
Sunday,12:00:00,22,2042.0
Sunday,12:00:00,23,248.0
Sunday,12:00:00,24,1072.0
Sunday,12:00:00,25,1197.0
Sunday,12:00:00,26,1662.0
Sunday,12:00:00,27,421.0
Sunday,12:00:00,28,2263.0
Sunday,12:00:00,29,1116.0
Sunday,12:00:00,30,787.0
Sunday,12:00:00,31,425.0
Sunday,12:00:00,32,1894.0
Sunday,12:00:00,33,132.0
Sunday,12:00:00,34,205.0
Sunday,12:00:00,35,2756.0
Sunday,12:00:00,36,183.0
Sunday,12:00:00,37,287.0
Sunday,12:00:00,38,3800.0
Sunday,12:00:00,39,117.0
Sunday,12:00:00,40,381.0
Sunday,12:00:00,41,3059.0
Sunday,12:00:00,42,233.0
Sunday,12:00:00,43,176.0
Sunday,12:00:00,44,118.0
Sunday,12:00:00,45,1472.0
Sunday,12:00:00,46,119.0
Sunday,12:00:00,47,1685.0
Sunday,12:00:00,48,848.0
Sunday,12:00:00,49,759.0
Sunday,12:00:00,50,453.0
Sunday,12:00:00,51,316.0
Sunday,12:00:00,52,579.0
Sunday,12:00:00,53,1216.0
Sunday,12:00:00,54,145.0
Sunday,12:00:00,55,1378.0
Sunday,12:00:00,56,524.0
Sunday,12:00:00,57,1360.0
Sunday,12:00:00,58,882.0
Sunday,12:00:00,59,444.0
Sunday,12:00:00,60,2574.0
Sunday,12:00:00,61,591.0
Sunday,13:00:00,1,2739.0
Sunday,13:00:00,2,2641.0
Sunday,13:00:00,3,2262.0
Sunday,13:00:00,4,2944.0
Sunday,13:00:00,5,2338.0
Sunday,13:00:00,6,1547.0
Sunday,13:00:00,7,975.0
Sunday,13:00:00,8,207.0
Sunday,13:00:00,9,114.0
Sunday,13:00:00,10,94.0
Sunday,13:00:00,11,495.0
Sunday,13:00:00,12,634.0
Sunday,13:00:00,13,107.0
Sunday,13:00:00,14,531.0
Sunday,13:00:00,15,1474.0
Sunday,13:00:00,16,1340.0
Sunday,13:00:00,17,305.0
Sunday,13:00:00,18,151.0
Sunday,13:00:00,19,1341.0
Sunday,13:00:00,20,813.0
Sunday,13:00:00,21,1006.0
Sunday,13:00:00,22,2282.0
Sunday,13:00:00,23,235.0
Sunday,13:00:00,24,986.0
Sunday,13:00:00,25,1324.0
Sunday,13:00:00,26,1757.0
Sunday,13:00:00,27,428.0
Sunday,13:00:00,28,2491.0
Sunday,13:00:00,29,1244.0
Sunday,13:00:00,30,898.0
Sunday,13:00:00,31,528.0
Sunday,13:00:00,32,2065.0
Sunday,13:00:00,33,128.0
Sunday,13:00:00,34,199.0
Sunday,13:00:00,35,2947.0
Sunday,13:00:00,36,173.0
Sunday,13:00:00,37,323.0
Sunday,13:00:00,38,4174.0
Sunday,13:00:00,39,108.0
Sunday,13:00:00,40,281.0
Sunday,13:00:00,41,3318.0
Sunday,13:00:00,42,257.0
Sunday,13:00:00,43,193.0
Sunday,13:00:00,44,122.0
Sunday,13:00:00,45,1712.0
Sunday,13:00:00,46,130.0
Sunday,13:00:00,47,1867.0
Sunday,13:00:00,48,890.0
Sunday,13:00:00,49,783.0
Sunday,13:00:00,50,524.0
Sunday,13:00:00,51,352.0
Sunday,13:00:00,52,657.0
Sunday,13:00:00,53,1290.0
Sunday,13:00:00,54,175.0
Sunday,13:00:00,55,1584.0
Sunday,13:00:00,56,593.0
Sunday,13:00:00,57,896.0
Sunday,13:00:00,58,797.0
Sunday,13:00:00,59,568.0
Sunday,13:00:00,60,2830.0
Sunday,13:00:00,61,643.0
Sunday,14:00:00,1,2944.0
Sunday,14:00:00,2,2845.0
Sunday,14:00:00,3,2303.0
Sunday,14:00:00,4,3053.0
Sunday,14:00:00,5,2354.0
Sunday,14:00:00,6,1684.0
Sunday,14:00:00,7,1105.0
Sunday,14:00:00,8,217.0
Sunday,14:00:00,9,112.0
Sunday,14:00:00,10,94.0
Sunday,14:00:00,11,540.0
Sunday,14:00:00,12,653.0
Sunday,14:00:00,13,105.0
Sunday,14:00:00,14,600.0
Sunday,14:00:00,15,1569.0
Sunday,14:00:00,16,1352.0
Sunday,14:00:00,17,318.0
Sunday,14:00:00,18,156.0
Sunday,14:00:00,19,1252.0
Sunday,14:00:00,20,665.0
Sunday,14:00:00,21,1021.0
Sunday,14:00:00,22,2384.0
Sunday,14:00:00,23,249.0
Sunday,14:00:00,24,1035.0
Sunday,14:00:00,25,1405.0
Sunday,14:00:00,26,1584.0
Sunday,14:00:00,27,382.0
Sunday,14:00:00,28,2501.0
Sunday,14:00:00,29,1309.0
Sunday,14:00:00,30,878.0
Sunday,14:00:00,31,634.0
Sunday,14:00:00,32,2184.0
Sunday,14:00:00,33,135.0
Sunday,14:00:00,34,212.0
Sunday,14:00:00,35,3173.0
Sunday,14:00:00,36,175.0
Sunday,14:00:00,37,347.0
Sunday,14:00:00,38,4244.0
Sunday,14:00:00,39,108.0
Sunday,14:00:00,40,265.0
Sunday,14:00:00,41,3365.0
Sunday,14:00:00,42,237.0
Sunday,14:00:00,43,181.0
Sunday,14:00:00,44,122.0
Sunday,14:00:00,45,1824.0
Sunday,14:00:00,46,111.0
Sunday,14:00:00,47,1910.0
Sunday,14:00:00,48,826.0
Sunday,14:00:00,49,657.0
Sunday,14:00:00,50,593.0
Sunday,14:00:00,51,326.0
Sunday,14:00:00,52,619.0
Sunday,14:00:00,53,1294.0
Sunday,14:00:00,54,176.0
Sunday,14:00:00,55,1652.0
Sunday,14:00:00,56,516.0
Sunday,14:00:00,57,1152.0
Sunday,14:00:00,58,810.0
Sunday,14:00:00,59,522.0
Sunday,14:00:00,60,2834.0
Sunday,14:00:00,61,664.0
Sunday,15:00:00,1,2917.0
Sunday,15:00:00,2,2849.0
Sunday,15:00:00,3,2287.0
Sunday,15:00:00,4,3030.0
Sunday,15:00:00,5,2253.0
Sunday,15:00:00,6,1750.0
Sunday,15:00:00,7,962.0
Sunday,15:00:00,8,218.0
Sunday,15:00:00,9,114.0
Sunday,15:00:00,10,96.0
Sunday,15:00:00,11,517.0
Sunday,15:00:00,12,641.0
Sunday,15:00:00,13,102.0
Sunday,15:00:00,14,631.0
Sunday,15:00:00,15,1594.0
Sunday,15:00:00,16,1247.0
Sunday,15:00:00,17,305.0
Sunday,15:00:00,18,143.0
Sunday,15:00:00,19,1169.0
Sunday,15:00:00,20,587.0
Sunday,15:00:00,21,1000.0
Sunday,15:00:00,22,2439.0
Sunday,15:00:00,23,254.0
Sunday,15:00:00,24,1065.0
Sunday,15:00:00,25,1415.0
Sunday,15:00:00,26,1290.0
Sunday,15:00:00,27,315.0
Sunday,15:00:00,28,2307.0
Sunday,15:00:00,29,1304.0
Sunday,15:00:00,30,853.0
Sunday,15:00:00,31,687.0
Sunday,15:00:00,32,2251.0
Sunday,15:00:00,33,131.0
Sunday,15:00:00,34,208.0
Sunday,15:00:00,35,3068.0
Sunday,15:00:00,36,173.0
Sunday,15:00:00,37,331.0
Sunday,15:00:00,38,4227.0
Sunday,15:00:00,39,110.0
Sunday,15:00:00,40,321.0
Sunday,15:00:00,41,3291.0
Sunday,15:00:00,42,215.0
Sunday,15:00:00,43,177.0
Sunday,15:00:00,44,119.0
Sunday,15:00:00,45,1785.0
Sunday,15:00:00,46,90.0
Sunday,15:00:00,47,1824.0
Sunday,15:00:00,48,739.0
Sunday,15:00:00,49,521.0
Sunday,15:00:00,50,615.0
Sunday,15:00:00,51,276.0
Sunday,15:00:00,52,599.0
Sunday,15:00:00,53,1235.0
Sunday,15:00:00,54,163.0
Sunday,15:00:00,55,1753.0
Sunday,15:00:00,56,487.0
Sunday,15:00:00,57,1133.0
Sunday,15:00:00,58,804.0
Sunday,15:00:00,59,540.0
Sunday,15:00:00,60,2744.0
Sunday,15:00:00,61,630.0
Sunday,16:00:00,1,2632.0
Sunday,16:00:00,2,2517.0
Sunday,16:00:00,3,2150.0
Sunday,16:00:00,4,2804.0
Sunday,16:00:00,5,2170.0
Sunday,16:00:00,6,1702.0
Sunday,16:00:00,7,982.0
Sunday,16:00:00,8,206.0
Sunday,16:00:00,9,116.0
Sunday,16:00:00,10,106.0
Sunday,16:00:00,11,410.0
Sunday,16:00:00,12,577.0
Sunday,16:00:00,13,95.0
Sunday,16:00:00,14,598.0
Sunday,16:00:00,15,1534.0
Sunday,16:00:00,16,1022.0
Sunday,16:00:00,17,277.0
Sunday,16:00:00,18,131.0
Sunday,16:00:00,19,1063.0
Sunday,16:00:00,20,481.0
Sunday,16:00:00,21,978.0
Sunday,16:00:00,22,2461.0
Sunday,16:00:00,23,269.0
Sunday,16:00:00,24,1124.0
Sunday,16:00:00,25,1270.0
Sunday,16:00:00,26,806.0
Sunday,16:00:00,27,211.0
Sunday,16:00:00,28,2227.0
Sunday,16:00:00,29,1184.0
Sunday,16:00:00,30,796.0
Sunday,16:00:00,31,660.0
Sunday,16:00:00,32,2106.0
Sunday,16:00:00,33,125.0
Sunday,16:00:00,34,211.0
Sunday,16:00:00,35,2982.0
Sunday,16:00:00,36,167.0
Sunday,16:00:00,37,298.0
Sunday,16:00:00,38,4097.0
Sunday,16:00:00,39,104.0
Sunday,16:00:00,40,244.0
Sunday,16:00:00,41,3220.0
Sunday,16:00:00,42,200.0
Sunday,16:00:00,43,163.0
Sunday,16:00:00,44,112.0
Sunday,16:00:00,45,1716.0
Sunday,16:00:00,46,93.0
Sunday,16:00:00,47,1759.0
Sunday,16:00:00,48,554.0
Sunday,16:00:00,49,319.0
Sunday,16:00:00,50,590.0
Sunday,16:00:00,51,219.0
Sunday,16:00:00,52,579.0
Sunday,16:00:00,53,1078.0
Sunday,16:00:00,54,169.0
Sunday,16:00:00,55,1647.0
Sunday,16:00:00,56,450.0
Sunday,16:00:00,57,943.0
Sunday,16:00:00,58,855.0
Sunday,16:00:00,59,498.0
Sunday,16:00:00,60,2786.0
Sunday,16:00:00,61,600.0
Sunday,17:00:00,1,2067.0
Sunday,17:00:00,2,1759.0
Sunday,17:00:00,3,2144.0
Sunday,17:00:00,4,2388.0
Sunday,17:00:00,5,1825.0
Sunday,17:00:00,6,1529.0
Sunday,17:00:00,7,788.0
Sunday,17:00:00,8,167.0
Sunday,17:00:00,9,113.0
Sunday,17:00:00,10,101.0
Sunday,17:00:00,11,307.0
Sunday,17:00:00,12,459.0
Sunday,17:00:00,13,87.0
Sunday,17:00:00,14,555.0
Sunday,17:00:00,15,1484.0
Sunday,17:00:00,16,593.0
Sunday,17:00:00,17,273.0
Sunday,17:00:00,18,128.0
Sunday,17:00:00,19,1121.0
Sunday,17:00:00,20,602.0
Sunday,17:00:00,21,997.0
Sunday,17:00:00,22,2274.0
Sunday,17:00:00,23,241.0
Sunday,17:00:00,24,1056.0
Sunday,17:00:00,25,1123.0
Sunday,17:00:00,26,511.0
Sunday,17:00:00,27,156.0
Sunday,17:00:00,28,1539.0
Sunday,17:00:00,29,1004.0
Sunday,17:00:00,30,821.0
Sunday,17:00:00,31,641.0
Sunday,17:00:00,32,1864.0
Sunday,17:00:00,33,116.0
Sunday,17:00:00,34,191.0
Sunday,17:00:00,35,2756.0
Sunday,17:00:00,36,152.0
Sunday,17:00:00,37,283.0
Sunday,17:00:00,38,3675.0
Sunday,17:00:00,39,109.0
Sunday,17:00:00,40,268.0
Sunday,17:00:00,41,2832.0
Sunday,17:00:00,42,210.0
Sunday,17:00:00,43,166.0
Sunday,17:00:00,44,111.0
Sunday,17:00:00,45,1540.0
Sunday,17:00:00,46,106.0
Sunday,17:00:00,47,1657.0
Sunday,17:00:00,48,290.0
Sunday,17:00:00,49,171.0
Sunday,17:00:00,50,554.0
Sunday,17:00:00,51,165.0
Sunday,17:00:00,52,584.0
Sunday,17:00:00,53,740.0
Sunday,17:00:00,54,185.0
Sunday,17:00:00,55,1579.0
Sunday,17:00:00,56,480.0
Sunday,17:00:00,57,704.0
Sunday,17:00:00,58,774.0
Sunday,17:00:00,59,448.0
Sunday,17:00:00,60,2342.0
Sunday,17:00:00,61,592.0
Sunday,18:00:00,1,1456.0
Sunday,18:00:00,2,916.0
Sunday,18:00:00,3,2007.0
Sunday,18:00:00,4,1803.0
Sunday,18:00:00,5,1402.0
Sunday,18:00:00,6,1282.0
Sunday,18:00:00,7,919.0
Sunday,18:00:00,8,131.0
Sunday,18:00:00,9,124.0
Sunday,18:00:00,10,102.0
Sunday,18:00:00,11,214.0
Sunday,18:00:00,12,414.0
Sunday,18:00:00,13,80.0
Sunday,18:00:00,14,478.0
Sunday,18:00:00,15,1134.0
Sunday,18:00:00,16,320.0
Sunday,18:00:00,17,247.0
Sunday,18:00:00,18,100.0
Sunday,18:00:00,19,1199.0
Sunday,18:00:00,20,749.0
Sunday,18:00:00,21,1005.0
Sunday,18:00:00,22,1918.0
Sunday,18:00:00,23,222.0
Sunday,18:00:00,24,985.0
Sunday,18:00:00,25,863.0
Sunday,18:00:00,26,450.0
Sunday,18:00:00,27,129.0
Sunday,18:00:00,28,1010.0
Sunday,18:00:00,29,754.0
Sunday,18:00:00,30,841.0
Sunday,18:00:00,31,701.0
Sunday,18:00:00,32,1523.0
Sunday,18:00:00,33,132.0
